STATE,STATEFIPS,COUNTY,COUNTYFIPS,ID,adjust,GEO,YEAR,TP-TotPop,freshPer,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWFr,PS-WGWSa,PS-WGWTo,PS-WSWFr,PS-WSWSa,PS-WSWTo,PS-WFrTo,PS-WSaTo,PS-Wtotl,DO-SSPop,DO-WGWFr,DO-WSWFr,DO-WFrTo,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WDelv ,IN-WGWFr,IN-WGWSa,IN-WGWTo,IN-WSWFr,IN-WSWSa,IN-WSWTo,IN-WFrTo,IN-WSaTo,IN-Wtotl,IR-WGWFr,IR-WSWFr,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrSpr,IR-IrMic,IR-IrSur,IR-IrTot,IC-WGWFr,IC-WSWFr,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrSpr,IC-IrMic,IC-IrSur,IC-IrTot,IG-WGWFr,IG-WSWFr,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrSpr,IG-IrMic,IG-IrSur,IG-IrTot,LI-WGWFr,LI-WSWFr,LI-WFrTo,AQ-WGWFr,AQ-WGWSa,AQ-WGWTo,AQ-WSWFr,AQ-WSWSa,AQ-WSWTo,AQ-WFrTo,AQ-WSaTo,AQ-Wtotl,MI-WGWFr,MI-WGWSa,MI-WGWTo,MI-WSWFr,MI-WSWSa,MI-WSWTo,MI-WFrTo,MI-WSaTo,MI-Wtotl,PT-WGWFr,PT-WGWSa,PT-WGWTo,PT-WSWFr,PT-WSWSa,PT-WSWTo,PT-WFrTo,PT-WSaTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUsFr,PT-CUsSa,PT-CUTot,PT-Power,PO-WGWFr,PO-WGWSa,PO-WGWTo,PO-WSWFr,PO-WSWSa,PO-WSWTo,PO-WFrTo,PO-WSaTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUsFr,PO-CUsSa,PO-CUTot,PO-Power,PC-WGWFr,PC-WGWSa,PC-WGWTo,PC-WSWFr,PC-WSWSa,PC-WSWTo,PC-WFrTo,PC-WSaTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUsFr,PC-CUsSa,PC-CUTot,PC-Power,TO-WGWFr,TO-WGWSa,TO-WGWTo,TO-WSWFr,TO-WSWSa,TO-WSWTo,TO-WFrTo,TO-WSaTo,TO-Wtotl,TO-CUsFrPartial,TO-CUsSaPartial,TO-CUTotPartial
AL,1,Fayette County,57,01057,0500000US01057,0500000US01057,2015,16.759,0.181991766,--,--,9.743,0.05,0,0.05,1.65,0,1.65,1.7,0,1.7,7.016,0.49,0,0.49,70,0.68,70,1.17,0,0,0,0,0,0,0,0,0,0,0.37,0.37,--,0.37,0.45,0,0,0.45,0,0.21,0.21,--,0.21,0.39,0,0,0.39,0,0.16,0.16,--,0.16,0.06,0,0,0.06,0.08,0.1,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.31,0.31,0,0.31,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.62,0,0.62,2.43,0,2.43,3.05,0,3.05,0.37,0,0.37
AL,1,Franklin County,59,01059,0500000US01059,0500000US01059,2015,31.696,0.264071176,--,--,25.004,1.05,0,1.05,4.89,0,4.89,5.94,0,5.94,6.692,0.37,0,0.37,55,1.4,56,1.77,0,0,0,0,0,0,0,0,0,0,0.84,0.84,--,0.84,1.23,0,0,1.23,0,0.58,0.58,--,0.58,1.07,0,0,1.07,0,0.26,0.26,--,0.26,0.16,0,0,0.16,0.28,0.37,0.65,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0.17,0,0.17,0.57,0,0.57,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,2.1,0,2.1,6.27,0,6.27,8.37,0,8.37,0.84,0,0.84
AL,1,Geneva County,61,01061,0500000US01061,0500000US01061,2015,26.777,0.331254435,--,--,15.541,1.78,0,1.78,0,0,0,1.78,0,1.78,11.236,0.68,0,0.68,61,0.94,60,1.62,0,0,0,0,0,0,0,0,0,2.51,2.96,5.47,--,5.47,8.86,0,0,8.86,2.51,2.86,5.37,--,5.37,8.8,0,0,8.8,0,0.1,0.1,--,0.1,0.06,0,0,0.06,0.32,0.42,0.74,0.13,0,0.13,0,0,0,0.13,0,0.13,0.05,0,0.05,0.02,0,0.02,0.07,0,0.07,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,5.47,0,5.47,3.4,0,3.4,8.87,0,8.87,5.47,0,5.47
AL,1,Greene County,63,01063,0500000US01063,0500000US01063,2015,8.479,45.86154028,--,--,5.778,1.39,0,1.39,0,0,0,1.39,0,1.39,2.701,0.16,0,0.16,59,0.35,61,0.51,0.02,0,0.02,0,0,0,0.02,0,0.02,0.32,0.13,0.45,--,0.45,0.44,0,0,0.44,0.32,0.03,0.35,--,0.35,0.38,0,0,0.38,0,0.1,0.1,--,0.1,0.06,0,0,0.06,0.05,0.07,0.12,4.21,0,4.21,5.09,0,5.09,9.3,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,377.42,0,377.42,377.42,0,377.42,--,--,9.54,0,9.54,2207.65,0,0,0,377.42,0,377.42,377.42,0,377.42,--,--,9.54,0,9.54,2207.65,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,6.15,0,6.15,382.71,0,382.71,388.86,0,388.86,9.99,0,9.99
AL,1,Hale County,65,01065,0500000US01065,0500000US01065,2015,15.068,1.399654898,--,--,12.16,3.1,0,3.1,0,0,0,3.1,0,3.1,2.908,0.33,0,0.33,113,1.38,113,1.71,0.02,0,0.02,0,0,0,0.02,0,0.02,0.91,0.16,1.07,--,1.07,1.96,0,0,1.96,0.91,0,0.91,--,0.91,1.86,0,0,1.86,0,0.16,0.16,--,0.16,0.1,0,0,0.1,0.14,0.16,0.3,8.81,0,8.81,7.34,0,7.34,16.15,0,16.15,0.12,0,0.12,0,0,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,13.43,0,13.43,7.66,0,7.66,21.09,0,21.09,1.07,0,1.07
AL,1,Henry County,67,01067,0500000US01067,0500000US01067,2015,17.221,0.466291156,--,--,13.297,1.66,0,1.66,0,0,0,1.66,0,1.66,3.924,0.24,0,0.24,61,0.81,61,1.05,0,0,0,0,0,0,0,0,0,1.43,4.44,5.87,--,5.87,8.58,0,0,8.58,1.43,4.28,5.71,--,5.71,8.52,0,0,8.52,0,0.16,0.16,--,0.16,0.06,0,0,0.06,0.1,0.16,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,3.43,0,3.43,4.6,0,4.6,8.03,0,8.03,5.87,0,5.87
AL,1,Houston County,69,01069,0500000US01069,0500000US01069,2015,104.173,1.221333743,--,--,84.623,18.94,0,18.94,0,0,0,18.94,0,18.94,19.55,1.11,0,1.11,57,4.98,59,6.09,0.3,0,0.3,0,0,0,0.3,0,0.3,5.14,2.41,7.55,--,7.55,13.19,0,0,13.19,5.14,1.11,6.25,--,6.25,12.67,0,0,12.67,0,1.3,1.3,--,1.3,0.52,0,0,0.52,0.1,0.15,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.08,0,99.08,99.08,0,99.08,--,--,21.62,0,21.62,14281.69,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,99.08,0,99.08,99.08,0,99.08,--,--,21.62,0,21.62,14281.69,25.59,0,25.59,101.64,0,101.64,127.23,0,127.23,29.17,0,29.17
AL,1,Jackson County,71,01071,0500000US01071,0500000US01071,2015,52.419,7.172780862,--,--,38.802,0.5,0,0.5,11.29,0,11.29,11.79,0,11.79,13.617,0.86,0,0.86,63,2.61,67,3.47,0,0,0,9.1,0,9.1,9.1,0,9.1,0.27,1.01,1.28,--,1.28,0.96,0,0,0.96,0.27,0.19,0.46,--,0.46,0.5,0,0,0.5,0,0.82,0.82,--,0.82,0.46,0,0,0.46,0.29,0.37,0.66,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.02,0,0.02,0.08,0,0.08,0,0,0,352.22,0,352.22,352.22,0,352.22,--,--,0.5,0,0.5,1627.45,0,0,0,352.22,0,352.22,352.22,0,352.22,--,--,0.5,0,0.5,1627.45,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,1.98,0,1.98,374.01,0,374.01,375.99,0,375.99,1.78,0,1.78
AL,1,Jefferson County,73,01073,0500000US01073,0500000US01073,2015,660.367,0.087799663,--,--,654.319,7.87,0,7.87,41.11,0,41.11,48.98,0,48.98,6.048,0.38,0,0.38,63,48.85,75,49.23,0.87,0,0.87,0,0,0,0.87,0,0.87,0.08,5.8,5.88,--,5.88,3.15,0,0,3.15,0.08,0.11,0.19,--,0.19,0.22,0,0,0.22,0,5.69,5.69,--,5.69,2.93,0,0,2.93,0.03,0.05,0.08,0,0,0,0,0,0,0,0,0,1.02,0,1.02,0.77,0,0.77,1.79,0,1.79,0,0,0,0,0,0,0,0,0,--,--,0,0,0,17815.89,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,17815.89,10.25,0,10.25,47.73,0,47.73,57.98,0,57.98,5.88,0,5.88
AL,1,Lamar County,75,01075,0500000US01075,0500000US01075,2015,13.886,0.155552355,--,--,8.668,1.42,0,1.42,0,0,0,1.42,0,1.42,5.218,0.29,0,0.29,56,0.49,57,0.78,0.1,0,0.1,0,0,0,0.1,0,0.1,0,0.24,0.24,--,0.24,0.8,0,0,0.8,0,0.08,0.08,--,0.08,0.7,0,0,0.7,0,0.16,0.16,--,0.16,0.1,0,0,0.1,0.05,0.06,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,1.86,0,1.86,0.3,0,0.3,2.16,0,2.16,0.24,0,0.24
AL,1,Lauderdale County,77,01077,0500000US01077,0500000US01077,2015,92.596,0.170741717,--,--,77.817,1.85,0,1.85,10.54,0,10.54,12.39,0,12.39,14.779,1.17,0,1.17,79,6.17,79,7.34,0,0,0,0,0,0,0,0,0,0.56,1.24,1.8,--,1.8,1.04,0,0,1.04,0.56,0.37,0.93,--,0.93,0.52,0,0,0.52,0,0.87,0.87,--,0.87,0.52,0,0,0.52,0.19,0.26,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,3.77,0,3.77,12.04,0,12.04,15.81,0,15.81,1.8,0,1.8
AL,1,Lawrence County,79,01079,0500000US01079,0500000US01079,2015,33.115,0.348180583,--,--,27.629,0,0,0,7.73,0,7.73,7.73,0,7.73,5.486,0.35,0,0.35,64,1.78,64,2.13,0,0,0,0,0,0,0,0,0,0.05,2.53,2.58,--,2.58,4.88,0,0,4.88,0.05,2.27,2.32,--,2.32,4.72,0,0,4.72,0,0.26,0.26,--,0.26,0.16,0,0,0.16,0.36,0.48,0.84,0,0,0,0.01,0,0.01,0.01,0,0.01,0.02,0,0.02,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.78,0,0.78,10.75,0,10.75,11.53,0,11.53,2.58,0,2.58
AL,1,Lee County,81,01081,0500000US01081,0500000US01081,2015,156.993,0.128540763,--,--,147.603,2.84,0,2.84,12.99,0,12.99,15.83,0,15.83,9.39,0.72,0,0.72,77,9.81,66,10.53,0,0,0,0,0,0,0,0,0,0.29,2.88,3.17,--,3.17,2.09,0,0,2.09,0.29,1.32,1.61,--,1.61,1.26,0,0,1.26,0,1.56,1.56,--,1.56,0.83,0,0,0.83,0.03,0.04,0.07,0.03,0,0.03,0.04,0,0.04,0.07,0,0.07,0.22,0,0.22,0.1,0,0.1,0.32,0,0.32,0,0,0,0,0,0,0,0,0,--,--,0,0,0,10743.08,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,10743.08,4.13,0,4.13,16.05,0,16.05,20.18,0,20.18,3.17,0,3.17
AL,1,Limestone County,83,01083,0500000US01083,0500000US01083,2015,91.663,31.34350829,--,--,78.965,3.85,0,3.85,7.67,0,7.67,11.52,0,11.52,12.698,0.99,0,0.99,78,5.42,69,6.41,0,0,0,0,0,0,0,0,0,2.47,7.28,9.75,--,9.75,15.88,0,0,15.88,2.47,6.71,9.18,--,9.18,15.52,0,0,15.52,0,0.57,0.57,--,0.57,0.36,0,0,0.36,0.21,0.27,0.48,0.01,0,0.01,0,0,0,0.01,0,0.01,0,0,0,0.16,0,0.16,0.16,0,0.16,0,0,0,2850.13,0,2850.13,2850.13,0,2850.13,--,--,10.44,0,10.44,27669.69,0,0,0,2850.13,0,2850.13,2850.13,0,2850.13,--,--,10.44,0,10.44,27669.69,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,7.53,0,7.53,2865.51,0,2865.51,2873.04,0,2873.04,20.19,0,20.19
AL,1,Lowndes County,85,01085,0500000US01085,0500000US01085,2015,10.458,1.261235418,--,--,9.713,0.95,0,0.95,0,0,0,0.95,0,0.95,0.745,0.05,0,0.05,67,0.76,78,0.81,4.24,0,4.24,0,0,0,4.24,0,4.24,0,5.73,5.73,--,5.73,5.1,0,0,5.1,0,5.73,5.73,--,5.73,5.1,0,0,5.1,0,0,0,--,0,0,0,0,0,0.27,0.41,0.68,0.65,0,0.65,0.65,0,0.65,1.3,0,1.3,0.16,0,0.16,0.08,0,0.08,0.24,0,0.24,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,6.32,0,6.32,6.87,0,6.87,13.19,0,13.19,5.73,0,5.73
AL,1,Macon County,87,01087,0500000US01087,0500000US01087,2015,19.105,0.578382622,--,--,16.294,1.36,0,1.36,1.95,0,1.95,3.31,0,3.31,2.811,0.15,0,0.15,53,1.16,71,1.31,0,0,0,0,0,0,0,0,0,2.39,3.53,5.92,--,5.92,3.66,0,0,3.66,2.39,3.53,5.92,--,5.92,3.66,0,0,3.66,0,0,0,--,0,0,0,0,0,0.04,0.06,0.1,0,0,0,0,0,0,0,0,0,1.05,0,1.05,0.52,0,0.52,1.57,0,1.57,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,4.99,0,4.99,6.06,0,6.06,11.05,0,11.05,5.92,0,5.92
AL,1,Madison County,89,01089,0500000US01089,0500000US01089,2015,353.089,0.221643835,--,--,342.658,29,0,29,38.15,0,38.15,67.15,0,67.15,10.431,0.72,0,0.72,69,30.95,90,31.67,0,0,0,0.56,0,0.56,0.56,0,0.56,5,4.15,9.15,--,9.15,11.61,0,0,11.61,5,1.65,6.65,--,6.65,10.41,0,0,10.41,0,2.5,2.5,--,2.5,1.2,0,0,1.2,0.12,0.16,0.28,0,0,0,0,0,0,0,0,0,0.28,0,0.28,0.12,0,0.12,0.4,0,0.4,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,35.12,0,35.12,43.14,0,43.14,78.26,0,78.26,9.15,0,9.15
AL,1,Marengo County,91,01091,0500000US01091,0500000US01091,2015,20.028,1.212302776,--,--,11.563,2.77,0,2.77,0,0,0,2.77,0,2.77,8.465,0.53,0,0.53,63,0.72,62,1.25,0,0,0,18.44,0,18.44,18.44,0,18.44,0.17,0.26,0.43,--,0.43,0.56,0,0,0.56,0.17,0,0.17,--,0.17,0.4,0,0,0.4,0,0.26,0.26,--,0.26,0.16,0,0,0.16,0.11,0.16,0.27,0.69,0,0.69,0.92,0,0.92,1.61,0,1.61,0.16,0,0.16,0.07,0,0.07,0.23,0,0.23,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,4.43,0,4.43,19.85,0,19.85,24.28,0,24.28,0.43,0,0.43
AL,1,Marion County,93,01093,0500000US01093,0500000US01093,2015,30.168,0.244630072,--,--,20.279,0.76,0,0.76,5.3,0,5.3,6.06,0,6.06,9.889,0.54,0,0.54,55,1.1,54,1.64,0,0,0,0,0,0,0,0,0,0.11,0.16,0.27,--,0.27,0.39,0,0,0.39,0.11,0,0.11,--,0.11,0.29,0,0,0.29,0,0.16,0.16,--,0.16,0.1,0,0,0.1,0.19,0.26,0.45,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.04,0,0.04,0.06,0,0.06,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,1.62,0,1.62,5.76,0,5.76,7.38,0,7.38,0.27,0,0.27
AL,1,Marshall County,95,01095,0500000US01095,0500000US01095,2015,94.725,0.291158617,--,--,88.68,3.31,0,3.31,20.45,0,20.45,23.76,0,23.76,6.045,0.43,0,0.43,71,9.05,102,9.48,0.08,0,0.08,0,0,0,0.08,0,0.08,0.78,1.29,2.07,--,2.07,1.13,0,0,1.13,0.78,0.03,0.81,--,0.81,0.33,0,0,0.33,0,1.26,1.26,--,1.26,0.8,0,0,0.8,0.56,0.56,1.12,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0.04,0,0.04,0.12,0,0.12,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,5.24,0,5.24,22.34,0,22.34,27.58,0,27.58,2.07,0,2.07
AL,1,Mobile County,97,01097,0500000US01097,0500000US01097,2015,415.395,1.88733615,--,--,377.074,13.48,0,13.48,52.62,0,52.62,66.1,0,66.1,38.321,2.72,0,2.72,71,35.57,94,38.29,6.49,0,6.49,3.61,0,3.61,10.1,0,10.1,8.65,2.26,10.91,--,10.91,5.51,0,0,5.51,8.65,0.35,9,--,9,4.43,0,0,4.43,0,1.91,1.91,--,1.91,1.08,0,0,1.08,0.1,0.13,0.23,0,0,0,0.01,0,0.01,0.01,0,0.01,0.22,0,0.22,0,0,0,0.22,0,0.22,0,0,0,693.7,0,693.7,693.7,0,693.7,--,--,10.46,0,10.46,11387.56,0,0,0,693.7,0,693.7,693.7,0,693.7,--,--,7.66,0,7.66,4604.31,0,0,0,0,0,0,0,0,0,--,--,2.8,0,2.8,6783.25,31.66,0,31.66,752.33,0,752.33,783.99,0,783.99,21.37,0,21.37
AL,1,Monroe County,99,01099,0500000US01099,0500000US01099,2015,21.673,2.451437272,--,--,15.775,2.31,0,2.31,0,0,0,2.31,0,2.31,5.898,0.38,0,0.38,64,1.03,65,1.41,0.12,0,0.12,49.31,0,49.31,49.43,0,49.43,0.41,0.16,0.57,--,0.57,1.05,0,0,1.05,0.41,0,0.41,--,0.41,0.95,0,0,0.95,0,0.16,0.16,--,0.16,0.1,0,0,0.1,0.06,0.09,0.15,0.07,0,0.07,0.07,0,0.07,0.14,0,0.14,0.15,0,0.15,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,3.5,0,3.5,49.63,0,49.63,53.13,0,53.13,0.57,0,0.57
AL,1,Montgomery County,101,01101,0500000US01101,0500000US01101,2015,226.519,0.171464645,--,--,221.784,13.15,0,13.15,14.85,0,14.85,28,0,28,4.735,0.3,0,0.3,63,14.3,64,14.6,1.78,0,1.78,0,0,0,1.78,0,1.78,4.26,2.01,6.27,--,6.27,3.47,0,0,3.47,4.26,0.61,4.87,--,4.87,2.61,0,0,2.61,0,1.4,1.4,--,1.4,0.86,0,0,0.86,0.37,0.54,0.91,0.2,0,0.2,0.2,0,0.2,0.4,0,0.4,0.8,0,0.8,0.38,0,0.38,1.18,0,1.18,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,20.86,0,20.86,17.98,0,17.98,38.84,0,38.84,6.27,0,6.27
AL,1,Morgan County,103,01103,0500000US01103,0500000US01103,2015,119.565,1.016601848,--,--,115.544,0,0,0,25.6,0,25.6,25.6,0,25.6,4.021,0.32,0,0.32,80,8.81,76,9.13,0.01,0,0.01,88.33,0,88.33,88.34,0,88.34,0.16,0.88,1.04,--,1.04,0.86,0,0,0.86,0.16,0.1,0.26,--,0.26,0.36,0,0,0.36,0,0.78,0.78,--,0.78,0.5,0,0,0.5,0.33,0.4,0.73,0,0,0,0,0,0,0,0,0,0.22,0,0.22,0.1,0,0.1,0.32,0,0.32,0,0,0,5.2,0,5.2,5.2,0,5.2,--,--,3.76,0,3.76,6442.73,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,5.2,0,5.2,5.2,0,5.2,--,--,3.76,0,3.76,6442.73,1.04,0,1.04,120.51,0,120.51,121.55,0,121.55,4.8,0,4.8
AL,1,Perry County,105,01105,0500000US01105,0500000US01105,2015,9.652,0.767716535,--,--,5.432,2.02,0,2.02,0,0,0,2.02,0,2.02,4.22,0.33,0,0.33,78,0.43,79,0.76,0,0,0,0,0,0,0,0,0,0.53,0.1,0.63,--,0.63,1.23,0,0,1.23,0.53,0,0.53,--,0.53,1.17,0,0,1.17,0,0.1,0.1,--,0.1,0.06,0,0,0.06,0.14,0.19,0.33,2.34,0,2.34,1.76,0,1.76,4.1,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,5.36,0,5.36,2.05,0,2.05,7.41,0,7.41,0.63,0,0.63
AL,1,Pickens County,107,01107,0500000US01107,0500000US01107,2015,20.864,0.340778374,--,--,16.578,3,0,3,0,0,0,3,0,3,4.286,0.37,0,0.37,86,1.33,80,1.7,0.01,0,0.01,0,0,0,0.01,0,0.01,0,1.95,1.95,--,1.95,4.24,0,0,4.24,0,1.69,1.69,--,1.69,4.13,0,0,4.13,0,0.26,0.26,--,0.26,0.11,0,0,0.11,0.2,0.2,0.4,0.61,0,0.61,0.77,0,0.77,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,4.19,0,4.19,2.92,0,2.92,7.11,0,7.11,1.95,0,1.95
AL,1,Pike County,109,01109,0500000US01109,0500000US01109,2015,33.046,0.20970768,--,--,29.067,4.58,0,4.58,0,0,0,4.58,0,4.58,3.979,0.33,0,0.33,83,2.33,80,2.66,0,0,0,0,0,0,0,0,0,0.41,1.05,1.46,--,1.46,3.36,0,0,3.36,0.41,0.74,1.15,--,1.15,3.2,0,0,3.2,0,0.31,0.31,--,0.31,0.16,0,0,0.16,0.23,0.33,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,5.55,0,5.55,1.38,0,1.38,6.93,0,6.93,1.46,0,1.46
AL,1,Randolph County,111,01111,0500000US01111,0500000US01111,2015,22.696,0.116760663,--,--,11.912,0,0,0,1.22,0,1.22,1.22,0,1.22,10.784,0.58,0,0.58,54,0.64,54,1.22,0,0,0,0,0,0,0,0,0,0.03,0.11,0.14,--,0.14,0.14,0,0,0.14,0.03,0.01,0.04,--,0.04,0.08,0,0,0.08,0,0.1,0.1,--,0.1,0.06,0,0,0.06,0.28,0.31,0.59,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0.04,0,0.04,0.12,0,0.12,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.97,0,0.97,1.68,0,1.68,2.65,0,2.65,0.14,0,0.14
AL,1,Russell County,113,01113,0500000US01113,0500000US01113,2015,59.66,0.745558163,--,--,55.434,1.59,0,1.59,6.86,0,6.86,8.45,0,8.45,4.226,0.3,0,0.3,71,4.9,88,5.2,1.44,0,1.44,26,0,26,27.44,0,27.44,0,7.45,7.45,--,7.45,4.78,0,0,4.78,0,7.29,7.29,--,7.29,4.68,0,0,4.68,0,0.16,0.16,--,0.16,0.1,0,0,0.1,0.05,0.07,0.12,0.21,0,0.21,0,0,0,0.21,0,0.21,0.34,0,0.34,0.17,0,0.17,0.51,0,0.51,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,3.93,0,3.93,40.55,0,40.55,44.48,0,44.48,7.45,0,7.45
AL,1,St. Clair County,115,01115,0500000US01115,0500000US01115,2015,87.074,0.2105106,--,--,78.059,6.35,0,6.35,2.58,0,2.58,8.93,0,8.93,9.015,0.51,0,0.51,57,5.11,65,5.62,0,0,0,6.1,0,6.1,6.1,0,6.1,0.34,1.38,1.72,--,1.72,0.75,0,0,0.75,0.34,1.22,1.56,--,1.56,0.65,0,0,0.65,0,0.16,0.16,--,0.16,0.1,0,0,0.1,0.12,0.17,0.29,0,0,0,0,0,0,0,0,0,0.52,0,0.52,0.26,0,0.26,0.78,0,0.78,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,7.84,0,7.84,10.49,0,10.49,18.33,0,18.33,1.72,0,1.72
