Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,
Mauritania,MRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,380.4265287,378.2573261,361.3791314,368.6790539,337.6267355,298.5363502,342.7557875,383.7294055,400.634617,402.2176703,403.767416,578.4307359,574.9921958,479.1705547,491.508712,504.661515,541.8178793,510.3872769,475.3502571,487.0705238,421.9051133,392.3548494,423.4309678,480.0443679,537.754868,579.934247,630.1740668,634.1748728,721.1446098,783.2659309,812.5647108,914.1171403,847.1138344,856.8613958,838.2193195,737.1571747,674,,160
Benin,BEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,106.3175409,127.8213613,154.3974148,166.6792575,196.7748125,195.4062947,205.5042999,246.5653232,306.755945,352.4449968,315.0132471,294.4780759,245.8218707,226.8796533,218.4148864,273.3229966,307.843716,311.7852936,273.900405,347.021904,341.124436,272.34671,358.0736549,235.6431597,309.2995115,321.6658621,298.2973946,315.4836051,337.7615606,315.5987387,320.3320386,355.0064801,440.6639937,498.0926034,517.4235682,534.0922979,598.251976,697.5054499,668.8030935,637.3324269,697.1910401,702.2339721,765.8471086,789.7306315,655.3282937,657,,155
Mali,MLI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,233.5941093,197.4640084,167.6690523,159.2397048,148.6540661,166.7738988,219.6308788,244.5700091,247.4809964,248.1129049,296.8187163,296.051479,300.8282134,294.53734,203.881573,255.5355313,254.3311606,237.6289738,252.1207512,294.3875347,243.6301417,268.1536534,278.7599939,334.492314,378.1846462,427.9682661,455.1978322,520.0583204,571.1708451,566.4181654,556.2137668,636.7087323,548.6166465,598.4561815,657.3308426,568.5720213,583,,141
Low income,LIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,282.38459,271.5469257,279.1764567,262.0238765,273.3002547,275.8064806,246.2617205,238.1784301,182.3627835,198.376879,222.0097834,226.3449628,227.1772864,225.619442,249.7809663,230.7419194,237.8416523,244.9990029,274.7518757,306.3744967,336.760863,393.9092589,458.8550076,481.9311978,510.4007234,547.985977,585.6694549,623.4920151,655.7348263,615.488816,582,,#N/A
Rwanda,RWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,211.539878,242.0336143,226.9991534,237.7485724,245.3402933,254.2289367,268.8696682,284.7798553,301.748322,291.60131,307.6489555,230.8938587,258.9091004,268.9210074,89.9324668,169.5844265,173.9605619,223.5170997,222.4597677,196.8388519,181.1311063,166.8746502,161.5415217,166.7498424,191.4081131,236.6045715,285.4933273,331.6532115,398.4587623,434.7595258,458.0504007,499.8172791,545.6434027,549.1296813,559.3980631,556.2184078,547,,56
Chad,TCD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,206.7860881,168.7947777,158.9314664,157.6657506,171.1240516,189.3540506,190.0217909,200.6264588,248.4938737,233.7988585,273.7764511,289.615931,282.3144598,205.4706007,163.1855885,193.3161586,206.0419421,190.3212266,209.2562462,177.710753,151.4244469,179.7712763,190.5760262,206.2033918,224.0344199,352.2797019,383.5744289,465.3153107,517.6730597,615.3012173,675.5592318,702.3839406,712.9833794,739.107343,777.6412848,632.9482889,536,,180
Ethiopia,ETH,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,179.9484753,176.3202442,202.177705,184.4371979,214.1347815,208.1506176,216.5840004,214.9231319,218.3172332,221.3404889,236.4647856,170.4806744,138.6013389,95.82135246,93.30517254,104.3891878,102.606015,85.78354274,93.30281183,97.01213366,94.59303975,81.09545304,72.4253277,92.38948008,116.616682,143.1588719,175.3932832,243.9651901,286.684649,258.8923602,263.5695613,351.9681598,375.9444807,432.5521467,482.5649109,523,,159
Guinea-Bissau,GNB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,121.8827266,176.3602772,183.8446158,179.1079017,148.213362,165.5426965,132.8611627,165.6668163,151.8636406,192.7170962,219.0738884,219.5916527,186.4606966,191.098153,186.2683125,190.4857339,198.0846591,196.0776666,138.8175495,153.8420149,262.2398555,270.0252607,282.8071677,306.2555827,340.146682,366.3785756,361.7676052,404.3756379,483.2722843,445.0927091,459.4986139,596.5932328,503.9285283,504.3357736,536.2931657,481.935018,496,,172
Afghanistan,AFG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,150.563575,153.6631142,130.851636,138.2718878,167.5078208,178.6359667,189.111251,214.742689,236.9135295,263.6680593,259.343523,252.1149985,,,,,,,,,,,,,,,,,,,,106.8145047,169.8866143,178.7278286,196.2033073,225.8024087,245.1504347,331.3311468,331.2333936,395.5745372,486.9881116,535.3402774,590.4674934,559.2339402,548.5370949,494.3016296,490,,183
Guinea,GIN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5490584,314.9128703,361.0200123,346.5970997,364.2814813,393.2724961,420.0003623,407.4826488,396.9421017,393.45575,400.9742631,392.6166989,361.3930916,347.6235551,290.9697324,266.0302975,272.1664637,276.1970272,297.9532187,223.0103349,329.4063423,494.795589,503.1612011,457.2648461,457.4658275,430.6606649,461.7140538,534.7067164,552.5203966,532.9799359,464,,163
Burkina Faso,BFA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,263.8323299,235.3742862,224.508205,198.6476643,175.6659814,183.2081755,233.135985,262.6068839,281.2726747,273.1279857,313.7319415,308.5880038,210.9061056,214.4328164,164.4609447,199.055087,213.5935552,195.8303871,218.8093738,238.561691,205.9448406,214.7235358,238.23243,302.797157,333.0532679,360.5943472,372.3292803,411.5941779,484.388182,460.7097828,454.6326324,500.947465,517.3814354,541.5344086,534.5250763,414.9702197,455,,146
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,116.8483232,131.0028673,149.6427984,195.6577311,215.0015839,218.0771316,260.4231538,269.0559568,283.0826858,339.3512002,269.3919722,210.7230185,194.0064489,175.4322428,190.0970911,260.4343533,300.495236,325.0117595,311.6206107,369.9906425,351.8072073,367.0225161,253.5186168,185.1031414,242.489058,277.3339575,278.2825294,284.3201598,283.0295052,221.7039974,224.1901641,242.6543165,256.5849226,303.668108,325.501639,342.6912911,366.2331317,355.7002807,348.4245418,331.3197082,332.2851029,299.5510172,325.886023,411.4588716,372.9801579,397,,154
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,48.53529796,58.75427173,101.7683396,118.5321114,208.3102752,202.2802996,209.7261235,342.9941844,342.5803203,259.061596,188.9513756,131.759615,100.8166984,122.3966483,150.8920513,210.3832223,216.1231968,223.4902595,228.4697486,212.1356009,209.0418676,186.6046435,188.6874659,169.0670318,220.851931,244.6962513,263.3018958,303.7613899,331.7725142,426.179897,466.5496776,436.3712719,468.7063472,479.5436424,517.8227251,483.2812157,394,,115
Sierra Leone,SLE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,262.3978374,262.5502396,295.8720214,222.2340788,245.4248193,189.6101817,86.91414437,136.3531725,203.8695843,173.6191928,103.4406439,134.2204936,109.5703714,141.3942504,154.724467,149.331176,169.4847336,152.1753907,106.0215513,117.6728834,108.2831615,191.2657886,209.5231491,210.8400254,214.0202681,238.3309417,272.2936892,319.1594803,372.7661171,362.6737052,348.9342001,371.3058718,488.2195909,587.369941,584.1636191,490.4380082,362,,148
Madagascar,MDG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,437.5224164,374.7959176,356.0696353,342.395477,272.5422375,257.7966391,284.9004706,214.2320668,195.6470761,192.9597113,239.838153,195.9258498,221.3468057,240.93744,204.9340454,208.1695721,259.0749214,225.8183888,231.8633045,225.5686411,226.379113,257.6360226,243.3597949,294.2070793,225.7439938,253.1459188,268.7207653,349.9173082,435.3505354,386.6360208,379.6285774,415.7620936,400.3888464,412.7576898,402.9864246,356.5777684,358,,167
"Congo, Dem. Rep.",COD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,259.8575328,278.2912982,344.4492489,408.4133538,418.8369695,374.6967023,460.8814466,565.2286288,537.3852511,491.6639495,410.6108311,432.32723,336.5636252,234.9723224,200.9439801,231.869998,192.71834,218.4139513,218.5637399,208.6378526,192.5073664,174.8304837,222.7947762,105.1060996,97.36549722,105.1930465,109.4639893,109.824013,78.92729418,335.4829798,122.5974799,142.3678067,139.4293178,154.8488172,171.0778281,182.5299215,194.5960588,210.9201547,197.6609344,227.6536776,239.5048315,265.7267308,293.1247636,317.4481609,345.7129665,332,,184
"Gambia, The",GMB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,333.1572555,292.1946019,277.8441481,249.7800269,217.8890572,301.6436073,244.1200144,270.2864714,277.1269364,256.9763099,264.652703,606.2436963,604.2724785,618.3819668,592.6786266,603.155064,632.3776773,573.2969433,579.4830971,546.692183,506.9944362,426.7819438,334.6082306,267.1817756,320.9545591,331.6089808,329.6982001,383.5045799,444.5682063,394.5944935,405.4965087,348.6734965,333.604605,325.4983251,293.8836005,305.4334251,319,,145
Central African Republic,CAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,307.4589361,265.9230896,274.7837906,231.4760328,221.2558636,297.1715569,374.4421923,384.4126381,398.4966959,384.1051377,441.5935853,412.6581354,412.1764767,362.166244,235.7201205,303.3771994,263.6764355,242.7349719,245.6690898,251.0795168,223.6954416,224.977054,234.5565733,266.1884271,289.8118616,301.2658002,322.8337751,366.6922185,416.4112721,409.3522569,405.9188569,444.8297818,427.9366389,275.792659,313.5274499,281.7643892,299,,185
Mozambique,MOZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,274.5026134,266.8558509,264.5535188,230.3285723,235.9279979,304.9121422,359.6586106,156.7120931,141.5688258,152.3888342,165.5220391,210.6089309,137.5479215,139.0419363,138.0497974,137.6520654,191.1580698,224.3515286,250.0276261,264.897692,236.8035142,209.4446503,193.7412397,239.3277529,283.5036703,315.2874527,315.5373983,349.0406265,416.5525454,395.7829116,351.4505387,443.2547799,472.6404546,502.8131647,507.2395393,419.292994,297,,137
Niger,NER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,371.7107522,300.2409795,265.9793048,234.8912346,172.8798029,172.6509373,228.0339737,256.1858665,256.5730191,245.2999907,262.960727,240.2108292,235.9386647,154.4056772,142.194212,161.0271235,166.8608962,148.8296859,165.3573854,160.8842705,134.9022766,144.2250891,153.9777962,182.709175,204.226434,223.3172208,229.8262914,254.5119675,308.173597,293.5903585,304.4243434,326.020807,329.0795076,345.7419954,351.2010446,292.5871962,292,,150
Liberia,LBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,437.2731896,414.9146237,387.0991804,315.6399967,335.3889121,334.7780262,302.946316,320.5988822,348.8237573,242.3344771,,,,,,,,106.5592458,120.1462198,115.787643,139.6685845,109.5847737,104.2174321,70.15986233,87.38345293,107.991467,110.5036028,122.9422883,120.6550497,180.1126663,188.7847251,241.0965541,225.6756669,250.8865475,248.4129371,247.5317979,241,,174
Burundi,BDI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,173.2215434,179.6990881,174.2510667,189.8182771,166.5450959,189.860029,186.2020011,165.4400242,152.8962684,152.9182644,147.4697484,151.4479952,134.5649997,113.8938319,106.1713408,101.2307105,79.31931672,95.66752666,83.27773803,87.97270461,96.87487728,86.48392634,72.45041284,47.89412899,65.39179479,84.44038286,101.478384,90.89441984,104.2494517,114.0856727,146.8217194,166.0249831,190.1259639,205.5235575,232.1525767,217.507403,202,,157
Malawi,MWI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,161.0288668,159.3771956,146.165628,153.319806,150.2370643,135.1423206,128.7692659,115.3885155,130.1389461,141.8507874,164.1506793,192.6719668,152.9505873,179.4765774,89.38754211,103.4588779,184.4847203,216.1298349,126.9303145,128.3921327,121.1734269,113.7510461,242.1182554,211.1625844,228.4269998,231.9050293,238.4130732,249.3292153,295.8979782,302.4145477,343.8611751,389.9399969,269.2876254,235.1877405,249.0979156,249.9052706,201,,133
Aruba,ABW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Andorra,AND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
American Samoa,ASM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Antigua and Barbuda,ATG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
Bermuda,BMU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Channel Islands,CHI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Cuba,CUB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,587.7334598,701.2085302,810.6413897,978.9115084,1100.532657,1231.460027,1288.083536,1313.815246,1637.860449,1782.639673,1789.516049,1797.032286,1860.472784,1961.151991,2111.169195,1982.312677,2079.743425,2142.31693,2308.952798,2252.79341,2362.074025,1999.041941,1816.74273,1838.363007,2324.915938,2434.308074,1980.727297,1998.5967,2026.759555,2212.427369,2351.480267,2450.439374,2594.828062,2770.693545,2922.995713,3262.328185,4038.75275,4356.384049,4573.175174,4675.60005,4803.673809,5150.745586,5475.437405,5791.98897,,,,,#N/A
Curacao,CUW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Cayman Islands,CYM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Cyprus,CYP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,893.9614476,1020.784731,1335.722081,1739.378877,2290.149539,3771.765803,3550.512987,3622.529395,3531.944666,3684.334559,3875.330931,4873.864135,5858.128874,6692.801969,7053.40759,8464.385157,8516.34477,9892.758433,9224.934014,10151.18096,12680.73597,12525.46193,11851.01388,14007.35129,12914.96689,12050.56215,12478.44076,13791.3112,17313.27519,20300.52014,21456.45427,22947.14218,27282.98154,30567.40037,27902.68417,26229.72467,28352.27084,24504.54817,22868.23173,22509.96222,19572.21828,,,45
Czech Republic,CZE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095.427482,3625.628179,4496.748704,5040.87518,4582.581295,4932.119033,4758.232083,4508.110645,4926.965517,5968.491445,7290.524354,8654.307557,9957.420748,11167.46717,13473.42444,16506.80552,14055.96354,14052.99286,15359.37102,14203.59613,14308.53317,,,,,27
Djibouti,DJI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.5488745,769.9534817,756.8812613,763.4894231,765.5070187,731.2320771,722.5160296,709.4294526,729.6803152,735.8269959,740.9870012,753.3694158,827.2360281,884.0248089,921.4016446,,,,,,,,,,,,,171
Eritrea,ERI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9930575,148.4042552,156.7176715,182.3138462,178.600786,194.3651798,181.3988131,178.3404771,184.3735939,173.5313731,197.4215669,246.2899017,240.735049,261.8275094,275.6042915,278.2773549,376.3830453,422.9302236,433.3617799,,,,,,,189
Faroe Islands,FRO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
"Micronesia, Fed. Sts.",FSM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151
Gibraltar,GIB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Grenada,GRD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138
Greenland,GRL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Guam,GUM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
"Hong Kong SAR, China",HKG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,5330.271448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Isle of Man,IMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Not classified,INX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
St. Kitts and Nevis,KNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134
Libya,LBY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.945592,3434.947395,4081.28106,5588.047409,6432.583087,8094.6964,9973.387486,7703.492804,8643.651835,4843.990965,,,,,,,188
Liechtenstein,LIE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
"Macao SAR, China",MAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
St. Martin (French part),MAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Morocco,MAR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,230.779735,248.2733867,283.0476887,339.2066117,409.473418,464.994893,483.0532649,540.5102508,629.6668091,733.8597473,968.2725743,760.1729998,735.4463557,658.953759,589.2946499,570.4263379,745.2426404,811.570468,919.4885414,933.0130995,1057.879102,1112.241852,1142.06,1047.52244,1168.917798,1248.522384,1375.639707,1226.981646,1303.808055,1282.201738,1182.045845,1186.652152,1258.113586,1535.239318,1740.565094,1814.007259,1968.755014,2238.559766,2579.512127,2544.040344,2505.599906,2680.127018,2554.000732,2754.13977,2758.130657,2503.577456,,,68
Monaco,MCO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Marshall Islands,MHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143
Malta,MLT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
Northern Mariana Islands,MNP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
New Caledonia,NCL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Nauru,NRU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Oman,OMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,243.073348,275.0782737,308.8918359,284.9433115,824.9596443,1149.145945,1482.425743,1621.276173,1632.330428,1322.74671,2768.041596,3759.117367,4104.280725,3826.644732,4149.292936,4345.765723,3396.394475,3109.230937,3241.923997,3189.725426,3491.952091,3993.49764,4125.678986,3977.021828,4056.728093,4152.750393,4248.924794,4570.11757,4384.871377,4473.621648,4775.260057,5177.778289,5482.77487,5719.225688,6107.885849,6794.353683,7065.66159,9457.032227,13284.63603,9625.745994,10657.04277,9877.495332,10968.31358,10830.36727,10550.09656,10652.7579,,,66
Other small states,OSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4714.93492,5305.007517,6234.145822,7518.920894,8830.013632,7583.446472,8404.531804,10020.14024,10400.86323,10916.7295,11251.85993,9950.437133,,,#N/A
Palau,PLW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136
Puerto Rico,PRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
"Korea, Dem. People’s Rep.",PRK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
West Bank and Gaza,PSE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
French Polynesia,PYF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Qatar,QAT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2396.776565,2702.558482,3087.309383,4314.814762,7549.769567,8479.048605,9705.701761,10005.48224,10956.9532,6421.327433,18159.5871,24142.45535,21311.37002,16102.68611,13104.72729,12880.79853,11397.50195,10649.55252,10820.21998,9761.647965,10147.17071,10740.78688,11409.28472,10647.83466,11100.04832,11775.35331,11724.53441,14819.07807,,,,,,,28572.1731,30799.25873,39018.58266,44073.43378,52349.66745,38976.22692,43863.24588,53108.97983,57284.80324,59202.28391,60396.03308,50409.75209,,,83
Russian Federation,RUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.529947,1588.621189,1456.297482,1417.93207,1658.912173,1804.292839,1227.664611,981.4380642,1304.716617,1600.078105,1822.802479,2258.638858,3203.167122,4101.521664,5392.871203,7351.834211,9279.071874,6822.349884,8622.644384,11434.95352,11992.0343,12373.28833,10962.60938,7314.801861,,,40
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.190634,1453.434709,972.432612,1727.20904,2015.736295,,,168
San Marino,SMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
Somalia,SOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190
South Sudan,SSD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.2002125,841.7832671,905.9195367,811.2320199,563.3482258,,,186
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
